,LDA_Topic_0,LDA_Topic_1,LDA_Topic_2,LDA_Topic_3,LDA_Topic_4,LDA_Topic_5,LDA_Topic_6,LDA_Topic_7,LDA_Topic_8,LDA_Topic_9,LDA_Topic_10,LDA_Topic_11,LDA_Topic_12,LDA_Topic_13,LDA_Topic_14,LDA_Topic_15,LDA_Topic_16,LDA_Topic_17,LDA_Topic_18,LDA_Topic_19,LDA_Topic_20,LDA_Topic_21,LDA_Topic_22,LDA_Topic_23,LDA_Topic_24,LDA_Topic_25,LDA_Topic_26
모델링,1.9758885e-05,2.336751e-05,1.5485297e-05,6.498348e-06,1.935721e-05,1.0504547e-05,5.950736e-06,4.712818e-06,6.1210317e-06,1.1789024e-05,7.5202124e-06,1.1752446e-05,9.20648e-06,0.0005786865,0.00039338015,9.326291e-06,0.00040172588,4.1157423e-06,6.1695073e-06,1.1088412e-05,0.00012927968,4.1412763e-06,1.3480273e-05,1.0684698e-05,5.5292858e-06,8.372061e-05,3.7946833e-05
모션,0.0006582687,2.5732518e-06,1.4483453e-05,9.847294e-06,2.0432033e-05,9.903012e-06,0.00019022568,4.7001513e-06,6.209949e-06,5.923983e-06,7.420062e-06,1.1923157e-05,0.00031283867,5.0103613e-06,7.764898e-06,9.216323e-06,0.00018605602,4.0540012e-06,1.596756e-05,1.0928888e-05,3.2230023e-06,3.9394536e-06,7.2710463e-06,9.639207e-06,5.075242e-06,2.2837453e-06,3.8130063e-05
복수,6.7393084e-06,5.1001293e-06,9.4906045e-06,6.3937687e-06,1.834796e-05,1.3000712e-05,5.8648807e-06,4.5745937e-06,6.2180698e-06,0.00017451806,7.5543e-06,1.0849313e-05,9.246278e-06,6.2062722e-06,7.791763e-06,9.602112e-06,0.0011379515,3.6335555e-06,6.055086e-06,1.1615992e-05,3.1634509e-06,0.00010275697,7.032933e-06,9.835871e-06,4.9608434e-06,2.2404897e-06,3.805723e-05
스튜디오,9.2005735e-05,0.0001226114,6.430017e-05,8.032008e-05,2.5693587e-05,1.6823984e-05,0.0013923442,0.009760573,7.032043e-06,0.00012821167,2.1535365e-05,1.3869331e-05,4.2899854e-05,0.00018125036,1.3454481e-05,1.2634782e-05,0.00082247495,5.8987785e-06,0.006477769,0.0050634476,4.6346508e-05,7.1292275e-06,2.6736043e-05,2.5492016e-05,2.3835113e-05,0.00020377823,4.363559e-05
확장현실,3.622315e-05,2.8656148e-06,8.297266e-06,1.4892373e-05,1.8803075e-05,1.0772203e-05,7.4126087e-06,4.8252446e-06,6.1442265e-06,6.0459956e-06,7.377889e-06,1.1112215e-05,1.0183369e-05,4.8593265e-06,7.872282e-06,9.746707e-06,0.00019438936,3.775743e-06,0.001122644,1.0648094e-05,3.6672013e-06,4.3001314e-06,7.312081e-06,9.865629e-06,6.26079e-06,0.00020595246,3.820221e-05
공로,3.786748e-06,2.586877e-06,6.3160483e-06,0.00029403003,1.863592e-05,9.888596e-06,0.0013934488,4.597725e-06,5.92764e-06,6.2954655e-06,7.3553447e-06,1.1145227e-05,9.217234e-06,4.914111e-06,7.660234e-06,9.093191e-06,3.588704e-06,3.748062e-06,6.192961e-06,1.1358706e-05,3.1197028e-06,1.8287137e-05,7.018345e-06,9.6082695e-06,4.700681e-06,2.966745e-06,3.7919785e-05
성황리,1.129166e-05,2.8095378e-06,7.1114296e-06,0.00011930988,1.8383795e-05,1.0823197e-05,0.0008928623,4.563595e-06,5.9109952e-06,9.903012e-06,7.561023e-06,1.11205545e-05,9.260019e-06,5.1078764e-06,7.6587785e-06,9.155359e-06,3.6779502e-06,3.642717e-06,6.4685987e-06,1.0751447e-05,3.228551e-06,4.0488394e-06,9.141576e-06,9.6603435e-06,0.0005407638,3.653427e-06,3.7864076e-05
안정성,3.852377e-06,2.7372716e-06,6.6824928e-06,8.563559e-06,1.874045e-05,1.0046464e-05,0.0008586811,5.293578e-06,5.9947747e-06,6.2077775e-06,7.466626e-06,1.669656e-05,9.313465e-06,5.0123253e-06,7.74162e-06,9.750574e-06,3.6995837e-06,0.00026966495,6.188712e-06,1.0882102e-05,0.00019972456,6.6907564e-06,7.3256547e-06,9.625451e-06,4.67983e-06,1.4330102e-05,3.7960002e-05
연말,6.338818e-06,7.9277714e-05,0.0057383645,1.1262933e-05,1.9203611e-05,0.003318629,0.000771533,7.404019e-06,0.00017541068,8.953664e-06,7.7539235e-06,1.5512742e-05,1.2005919e-05,5.8614046e-06,1.0301997e-05,1.1961193e-05,8.750178e-06,0.00019143305,1.1534586e-05,1.1805931e-05,0.00021249642,1.4038057e-05,1.2739097e-05,0.0008435736,5.1967713e-06,6.209218e-05,3.87443e-05
윤리성,3.9456168e-06,2.705085e-06,6.2990575e-06,8.140552e-06,1.8394481e-05,1.1289098e-05,0.0010540287,4.6313176e-06,5.9273693e-06,6.250562e-06,7.3355914e-06,0.00030634945,9.960277e-06,5.2423134e-06,7.671334e-06,9.228912e-06,1.6619078e-05,3.8450453e-06,5.9749955e-06,1.0800448e-05,0.00014626095,2.4327832e-05,7.2805356e-06,0.0002624315,5.1314873e-06,2.2977222e-06,3.8631242e-05
장관상,3.7514353e-06,2.5538113e-06,1.9207506e-05,0.0009313513,1.8286366e-05,9.86945e-06,0.0011821911,4.521349e-06,5.9109952e-06,6.1620867e-06,7.6003894e-06,1.1046978e-05,9.013244e-06,4.941764e-06,8.040951e-06,9.093184e-06,3.565277e-06,3.6092274e-06,6.1311957e-06,1.0540962e-05,3.1197028e-06,7.92052e-05,6.9269545e-06,9.555892e-06,4.8512397e-06,2.258936e-06,3.786404e-05
단독,3.9477545e-06,2.6033786e-06,6.9068356e-06,0.00034775914,1.9519495e-05,1.0291241e-05,7.0465912e-06,5.4476964e-06,6.1043775e-06,0.00016912988,7.6275464e-06,1.1595579e-05,1.0996992e-05,5.2834403e-06,7.995462e-06,0.0003220085,3.733338e-06,0.00032696142,1.0908991e-05,1.2028548e-05,3.378038e-06,5.149113e-06,0.0001635344,0.00024462448,0.0001780211,6.266524e-05,3.8894454e-05
부문장,5.097627e-06,3.3509516e-06,6.864641e-06,1.564828e-05,2.3313183e-05,1.573056e-05,5.9675685e-06,4.6172872e-06,6.3279454e-06,7.3391298e-06,7.4212794e-06,1.8753368e-05,9.23313e-06,7.1307104e-06,0.005599458,9.995222e-06,4.069867e-06,5.061507e-05,7.027154e-06,1.0923023e-05,3.2322505e-06,6.5273216e-06,9.903434e-06,1.1268701e-05,5.384793e-06,2.563062e-06,0.0011235239
시상식,3.7902364e-06,3.1782383e-06,6.603148e-06,1.2475255e-05,1.8286366e-05,1.0760952e-05,0.00082830444,4.7403055e-06,6.0098764e-06,6.8265067e-06,8.279889e-06,0.0006034769,1.016178e-05,0.00097241026,7.616791e-06,9.093184e-06,3.6775295e-06,4.0003747e-06,6.6752746e-06,1.2009723e-05,3.3750362e-06,4.873289e-06,8.975997e-06,1.0001685e-05,4.68545e-06,2.6138257e-06,5.6085228e-05
공모전,3.8837316e-06,2.5842658e-06,7.0304736e-06,0.0003139026,3.061035e-05,1.06724465e-05,0.0009939036,6.761599e-06,6.3741363e-06,0.00055093167,7.3820047e-06,1.0806638e-05,1.2706864e-05,5.2446812e-06,0.00067519915,9.751199e-06,4.2197935e-06,3.6501556e-06,6.0033135e-06,1.1889243e-05,0.00024708392,2.6352202e-05,8.00987e-06,9.687793e-06,0.00010053056,2.8336594e-06,4.104347e-05
드로잉,1.4884304e-05,2.7064652e-06,6.232649e-06,1.7298611e-05,1.9416646e-05,1.0413187e-05,5.6625927e-06,4.521349e-06,5.931906e-06,6.5568e-06,7.291467e-06,1.1048186e-05,9.236762e-06,4.9304567e-06,7.616791e-06,9.093184e-06,0.00027737414,3.9761458e-06,0.004638839,1.7675708e-05,3.168111e-06,3.7961713e-06,7.043585e-06,9.753428e-06,4.7109734e-06,2.6986186e-06,3.786404e-05
부정확,0.00010232416,0.00019789045,6.4341402e-06,0.0019900324,1.996299e-05,1.1168157e-05,8.8099505e-06,6.685645e-06,6.3196044e-06,6.5871104e-06,7.311247e-06,1.081704e-05,9.8645405e-06,5.48138e-06,1.7912913e-05,9.108386e-06,3.8155545e-06,4.3715e-06,1.4221915e-05,1.471645e-05,0.00018805647,1.3262404e-05,8.15258e-06,9.660002e-06,4.7219746e-06,2.5180584e-06,3.810335e-05
플레이,4.289229e-06,2.755882e-06,6.4560318e-06,9.8037035e-06,0.0010030895,9.998713e-06,0.0010315595,4.5378492e-06,6.080731e-06,6.964918e-06,7.3679894e-06,1.1123905e-05,9.484991e-06,5.1540296e-06,7.950954e-06,9.689794e-06,9.871999e-05,4.224815e-06,0.0004817667,1.1428989e-05,3.2720184e-06,4.1096114e-06,7.57765e-06,9.602734e-06,4.692579e-06,1.46321945e-05,3.9280727e-05
핵심적,3.8509893e-06,0.00019430504,7.492709e-06,9.944211e-06,1.8881765e-05,1.0580298e-05,5.6569042e-06,4.6292434e-06,0.0001988692,6.4295687e-06,1.038577e-05,1.1089447e-05,1.0261732e-05,5.898021e-06,7.684947e-06,9.778846e-06,4.2325673e-06,3.902787e-06,0.00016308077,1.0915713e-05,0.00013855672,4.121615e-06,7.655343e-06,0.00086360256,0.00011687759,3.3213487e-06,3.8786875e-05
관리자,0.00010985018,4.3275704e-06,6.9851735e-06,1.410875e-05,1.9450647e-05,1.0594644e-05,5.9365198e-06,4.7618373e-06,6.164475e-06,6.1418373e-06,7.9332185e-06,0.0003266663,0.00010823916,7.2102866e-06,8.070373e-06,9.214546e-06,0.00033328496,0.0005151335,6.977327e-06,1.2270938e-05,6.302842e-06,6.0141233e-06,0.0036335215,9.98247e-06,1.2646264e-05,3.5922114e-06,3.823051e-05
교육비,3.8712765e-06,2.9766518e-06,6.464044e-06,0.00020966494,1.8556544e-05,1.0260041e-05,5.66985e-06,4.77657e-06,5.9396443e-06,6.0485727e-06,7.705543e-06,1.366942e-05,1.3412661e-05,0.0016151828,7.731699e-06,9.376653e-06,4.2348393e-06,4.1131552e-06,6.2367426e-06,1.1049255e-05,0.00011774951,4.0782065e-06,7.2400994e-06,9.763922e-06,5.213393e-06,3.30442e-06,3.8565995e-05
금액,2.2641567e-05,0.0007554237,2.0400706e-05,0.00016947923,1.9206836e-05,1.2687235e-05,5.845048e-06,7.888965e-06,6.0062293e-06,7.122278e-06,1.2415826e-05,9.237293e-05,2.4516798e-05,9.56196e-06,7.827818e-06,1.0256994e-05,3.951096e-06,0.00024777162,7.898939e-06,0.0007632021,4.555465e-06,4.113492e-06,7.898473e-06,1.1041444e-05,5.2126e-06,3.7082712e-06,3.8399634e-05
소외,5.8149362e-06,2.7746535e-06,6.7393407e-06,4.6626785e-05,0.00064403756,3.271512e-05,7.729373e-06,5.5365663e-06,6.2032727e-06,0.0006055356,7.51639e-06,0.0010959279,1.2171194e-05,5.0573008e-06,8.189383e-06,9.174718e-06,4.32525e-06,4.2351094e-06,6.3625557e-06,1.0822187e-05,0.00032051178,1.8105973e-05,0.0001711875,0.00069748244,0.0004119728,2.9059229e-06,3.854488e-05
여건,4.3443665e-06,3.005098e-06,6.7879623e-06,1.186467e-05,1.8537463e-05,1.17945465e-05,0.00027895696,0.00017009789,6.0911234e-06,0.0001793527,2.098378e-05,0.00030095794,2.0151936e-05,1.6603943e-05,7.918266e-06,9.641482e-06,0.00031332782,0.00012442266,6.6975676e-06,1.1402398e-05,0.0008835331,0.0005791491,8.445874e-06,1.2861439e-05,0.000117800635,5.8723526e-05,3.9861556e-05
유일,4.3718164e-06,0.00011784511,7.172394e-06,7.730695e-05,0.0005222377,1.255501e-05,0.00016587916,2.2865683e-05,8.860898e-06,8.506266e-06,0.00031098648,1.2529649e-05,1.4111746e-05,0.00043748095,1.260646e-05,1.0112717e-05,0.00072822045,0.0015158725,0.00017392127,1.2041583e-05,3.552178e-06,1.4881613e-05,1.2100922e-05,2.3396236e-05,8.37689e-06,0.00030306913,4.4029548e-05
전수,4.042796e-06,4.3610776e-06,6.4849746e-06,0.00051099836,2.2335116e-05,1.0462168e-05,5.730425e-06,4.555519e-06,5.9109952e-06,6.3248685e-06,8.4162075e-06,1.0759902e-05,1.0105604e-05,5.0732688e-06,7.637148e-06,9.111439e-06,3.7208229e-06,3.906392e-06,7.022706e-06,1.055917e-05,3.3982672e-06,3.9128254e-06,6.8969534e-06,9.498342e-06,0.00012952636,0.00039636067,3.811219e-05
점검,1.8016586e-05,2.6502541e-06,1.6672455e-05,1.8359862e-05,1.8888306e-05,2.3991146e-05,6.253203e-06,3.5134424e-05,0.0012912656,7.5776966e-06,7.5555718e-06,1.2287535e-05,0.00015172505,7.628199e-06,8.111496e-06,1.0732136e-05,0.0007000572,8.468983e-05,6.552123e-06,1.2998299e-05,0.00062794005,0.0001226569,8.383914e-06,1.192051e-05,6.1918317e-06,2.6463167e-06,3.9644638e-05
정규,3.857428e-06,5.6857712e-05,6.323648e-06,1.0395137e-05,1.8832114e-05,2.1016385e-05,5.9050512e-06,4.998341e-06,6.2783724e-06,0.00017920327,0.002036586,1.4775956e-05,1.55216e-05,0.0021772373,0.0010588821,1.07635915e-05,5.3208455e-06,3.9909337e-06,6.379243e-06,1.2121412e-05,0.00015390731,4.87917e-06,7.4359605e-06,1.147441e-05,5.9475633e-06,5.8311393e-06,3.947332e-05
질병,8.683148e-06,0.00022591678,6.4022565e-06,7.652978e-06,0.00052515196,1.1692947e-05,5.908375e-06,4.6070472e-06,6.174862e-06,0.00014089383,7.90684e-06,0.0007157446,1.3781738e-05,5.7001357e-06,8.188857e-06,9.9428735e-06,3.8743055e-06,0.00030003022,6.4825967e-06,1.0658076e-05,0.00017136501,6.0696802e-06,8.093849e-06,9.758655e-06,7.374382e-06,1.228533e-05,3.898134e-05
집계,3.9915317e-06,0.00018129051,7.874648e-06,4.676019e-05,2.0255551e-05,1.056802e-05,5.9727627e-06,4.5798265e-06,6.07244e-06,6.1257215e-06,0.00030271508,1.1639128e-05,1.975073e-05,5.4897573e-06,9.1085085e-06,1.0665539e-05,6.203424e-06,0.00025651266,8.571876e-06,1.07365895e-05,3.1746881e-06,4.1865565e-06,0.00052071735,0.00069117727,6.87067e-06,0.00019695063,3.9407376e-05
최우수상,3.90148e-06,3.2603302e-06,6.523567e-06,9.646019e-06,1.909202e-05,1.0395695e-05,5.8278792e-06,4.530458e-06,0.0004837721,6.3553816e-06,7.3105484e-06,0.0009792673,1.5313386e-05,4.9754026e-06,7.197242e-05,9.377336e-06,0.00027338558,7.967799e-06,7.2283487e-06,1.0541087e-05,3.5885012e-06,6.8171885e-06,0.00026358446,1.0032062e-05,5.1042903e-06,2.2189065e-06,3.7956124e-05
특구,4.151861e-06,3.2036248e-06,8.017145e-06,0.00016728837,2.2509485e-05,1.0645971e-05,5.701885e-06,5.074941e-06,5.981368e-06,5.9114814e-06,8.018941e-06,1.09234625e-05,0.00011969128,5.091288e-06,7.6336255e-06,9.574228e-06,7.381554e-05,3.5970716e-06,5.9718586e-06,1.0541245e-05,5.1007823e-06,0.004363087,7.212777e-06,2.7281636e-05,9.6297135e-06,9.370208e-06,4.3077038e-05
설명회,0.00016213283,3.6500755e-06,9.47502e-06,6.8611125e-06,1.8917684e-05,1.0775127e-05,5.938969e-06,0.000156621,6.016839e-06,7.969178e-06,7.5964267e-06,1.201445e-05,1.0744364e-05,0.0006474995,7.683234e-06,9.654904e-06,0.0008611883,3.6780034e-06,7.621468e-06,1.0894954e-05,3.7514887e-06,0.00010453817,1.0622394e-05,9.555617e-06,6.0344046e-06,6.907006e-05,0.0011167269
언어학,9.287804e-05,9.498474e-06,6.7336446e-06,6.7829633e-06,1.8286366e-05,1.1001886e-05,6.0615585e-06,4.7378617e-06,5.934028e-06,7.018959e-06,7.293973e-06,1.1220939e-05,1.0554339e-05,4.8364695e-06,7.674208e-06,9.313155e-06,0.0005840856,3.6136787e-06,7.844971e-06,1.1085195e-05,3.878603e-06,5.1346165e-06,8.200632e-06,1.1203822e-05,0.00073510583,2.1319631e-06,3.789411e-05
입학설명회,3.7690618e-06,4.263042e-06,6.4549295e-06,8.01348e-06,1.8286366e-05,1.1134362e-05,5.801083e-06,4.521349e-06,5.9137656e-06,7.3011142e-06,7.291467e-06,1.0759902e-05,8.996324e-06,4.8364695e-06,7.786503e-06,9.093184e-06,0.0013395778,3.6058143e-06,7.014142e-06,1.0540962e-05,3.1991046e-06,4.110911e-06,1.1427285e-05,9.448827e-06,8.420107e-06,2.1218248e-06,3.8038885e-05
장학,4.652694e-06,3.3469519e-06,9.483637e-06,6.637894e-06,1.8702316e-05,1.109279e-05,5.7033167e-06,4.521349e-06,5.9470244e-06,6.2153995e-06,7.2916355e-06,1.1032019e-05,1.0210834e-05,0.0021675767,8.746915e-06,9.093184e-06,0.00031950892,3.974192e-06,7.3888605e-06,1.0540962e-05,4.5829565e-06,6.7636042e-06,7.542436e-06,9.4994575e-06,4.8924394e-06,3.2696091e-06,4.2807005e-05
졸업생,3.90293e-06,5.163287e-06,7.291472e-06,9.214512e-06,1.9241492e-05,1.2624714e-05,5.727503e-06,5.3155277e-06,6.0902594e-06,8.224131e-06,7.4033637e-06,1.0864831e-05,1.022986e-05,0.0008010342,7.973668e-06,9.093184e-06,0.0012249321,3.6573579e-06,8.446841e-06,1.1009835e-05,3.2760736e-06,9.218198e-06,7.937692e-06,9.704267e-06,6.011551e-06,2.7716515e-06,3.992126e-05
취득,4.167732e-06,6.7174265e-06,8.8240495e-06,7.322771e-06,2.1952239e-05,2.6270895e-05,6.559218e-06,4.7831873e-06,6.175147e-06,1.2400413e-05,7.6224205e-06,6.697534e-05,1.1612481e-05,0.0024647587,1.1742848e-05,9.590376e-06,0.0011039351,4.8944444e-06,7.033155e-06,0.0014288947,6.8629674e-06,1.8395103e-05,8.99334e-06,1.0526956e-05,1.6268827e-05,5.0186436e-06,0.0030385735
특강,4.235793e-06,3.535136e-06,7.904456e-06,1.345587e-05,1.8868117e-05,1.730474e-05,0.00036710012,7.3070555e-06,6.113901e-06,6.4623555e-06,1.0145429e-05,1.0867351e-05,0.000115917006,6.0321295e-06,8.552915e-06,9.270149e-06,0.0021827316,4.244231e-06,7.740312e-06,1.2159961e-05,3.2390844e-06,1.7609975e-05,0.000837882,1.1142139e-05,0.00046615765,3.5400933e-06,3.8376827e-05
버추얼,2.0001138e-05,2.8137486e-06,6.74431e-06,0.0001070408,2.4850933e-05,4.17408e-05,0.00041249397,4.983942e-06,5.9666963e-06,6.837921e-06,7.4355944e-06,0.00017232104,0.0063351295,4.9447403e-06,1.0468788e-05,1.2811663e-05,0.00021065185,4.2342836e-06,6.3314073e-06,1.8432931e-05,3.277931e-06,4.4052426e-06,8.161282e-06,1.0837548e-05,8.600216e-06,0.0003728653,3.868308e-05
원장,0.00029152803,0.00072754436,0.0019044054,8.625406e-06,2.2051627e-05,1.50968135e-05,7.718069e-06,7.126864e-06,2.5204385e-05,1.754303e-05,0.0020021044,4.3206044e-05,2.4396808e-05,0.0025718687,2.0018222e-05,1.613705e-05,0.0010396049,1.0106687e-05,1.8151186e-05,1.3617839e-05,0.00022317421,0.00017865252,0.0001166805,1.6898848e-05,0.00049649697,3.5609753e-06,3.895047e-05
장학금,4.6086507e-06,3.359778e-06,8.235408e-06,6.8856516e-06,1.8415902e-05,1.0726734e-05,5.7094103e-06,4.521349e-06,6.0810457e-06,6.1120004e-06,7.318373e-06,1.12453945e-05,9.816823e-06,0.001682696,8.507885e-06,9.143014e-06,0.000103993385,4.3582672e-06,7.204466e-06,1.0610304e-05,4.0921113e-06,4.076885e-06,6.9109046e-06,9.506741e-06,5.008061e-06,2.857916e-06,4.0971212e-05
절대적,0.0005138214,0.00015136697,6.3666507e-06,7.3827528e-06,1.8788416e-05,1.0833354e-05,6.2144436e-06,4.626909e-06,5.93499e-06,6.839636e-06,7.783933e-06,1.1216706e-05,1.0461488e-05,4.9531427e-06,7.761243e-06,9.458658e-06,0.00012018682,4.3096215e-06,1.2229511e-05,1.06412e-05,0.0002865411,1.890469e-05,8.029748e-06,1.6614715e-05,0.000118147706,5.8603157e-05,3.8373786e-05
정확성,3.8513863e-06,0.00022003507,6.500518e-06,0.0001926877,1.8651766e-05,1.1210119e-05,5.7742823e-06,5.2016526e-06,6.1551486e-06,0.00042491232,7.5508524e-06,1.111438e-05,9.369848e-06,5.042709e-06,8.678595e-06,1.1377277e-05,0.000104958635,3.680445e-06,6.3413386e-06,1.0575389e-05,0.00012175152,4.051277e-06,7.1857908e-06,9.870005e-06,0.00018644305,6.131441e-06,3.790359e-05
학술,0.00022046246,2.8764948e-06,7.1256977e-06,6.9667667e-06,1.9665564e-05,1.1231285e-05,7.413439e-06,7.478019e-06,5.961107e-06,0.0013755766,0.000598369,1.1747319e-05,1.0733838e-05,5.002182e-06,0.0003011141,9.500256e-06,0.00010586619,3.7227994e-06,1.3860994e-05,1.07662e-05,0.001368598,5.757929e-06,7.940425e-06,1.02634385e-05,0.00017186318,3.1648697e-06,3.7864116e-05
두려움,0.00028041858,0.00075528934,7.719194e-06,7.1787463e-06,1.9953603e-05,2.6955815e-05,0.00012847822,4.9243026e-06,7.020865e-06,7.1336062e-06,2.28983e-05,1.2407878e-05,1.2101582e-05,7.5529765e-06,8.081645e-06,1.05578165e-05,5.9452173e-05,5.8016012e-05,0.0010259745,1.1291221e-05,2.7060465e-05,7.0129696e-05,7.851701e-06,1.2201852e-05,0.00045859398,4.1297235e-06,5.2510855e-05
리더십,4.1296184e-06,0.00070619886,6.9158996e-06,1.4159801e-05,1.8856086e-05,1.9166897e-05,9.486666e-06,4.7734425e-06,1.4538569e-05,6.4947353e-06,7.956413e-06,1.17800455e-05,1.3976008e-05,5.5373945e-05,7.99095e-06,9.498129e-06,3.7859277e-06,1.856421e-05,1.0773572e-05,1.1623255e-05,1.4970121e-05,0.00055476074,7.864454e-06,1.25481e-05,0.00029459325,2.311738e-06,3.9673447e-05
문화적,4.7543303e-06,2.3672363e-05,7.4144386e-06,7.031612e-06,1.8722652e-05,1.13684255e-05,9.636789e-06,4.733809e-06,6.116121e-06,1.69971e-05,8.019027e-06,0.00024731018,1.4923241e-05,7.6254464e-06,8.109444e-06,9.650599e-06,3.8159687e-06,0.00024761388,7.0006176e-06,1.1697682e-05,3.2876012e-06,4.330604e-06,0.0014774734,1.0913767e-05,0.00042262924,0.0003923047,4.2753523e-05
오늘날,3.9804086e-06,0.0004215614,6.3873044e-06,7.12647e-06,2.0405629e-05,1.0639334e-05,7.4091954e-06,4.6632254e-06,6.9839552e-06,6.232276e-06,1.0660754e-05,0.00015102093,1.2580515e-05,5.7714938e-06,7.8777475e-06,9.234177e-06,3.6795682e-06,0.000299674,9.66564e-06,1.1302031e-05,4.037276e-06,8.1501485e-06,7.327773e-06,1.0373088e-05,0.00039427917,2.5070774e-06,0.0010536825
지향,7.3154324e-06,0.0002099053,6.881494e-06,1.0170552e-05,1.9441222e-05,1.17202435e-05,9.4206895e-05,1.1970516e-05,4.734717e-05,0.00016342777,0.0010064178,1.259154e-05,1.9396499e-05,5.197694e-06,8.622024e-06,9.725941e-06,4.001087e-06,0.0003156815,7.2585312e-06,1.1086043e-05,4.7589056e-06,0.00040309053,7.693656e-06,1.0462588e-05,0.0006022448,8.7610526e-05,0.001420289
개혁,6.7836118e-06,3.0734618e-06,7.160371e-06,6.796017e-06,2.0154737e-05,3.3767355e-05,6.505862e-06,4.91244e-06,0.00034151963,5.2807114e-05,0.0014771002,1.0894731e-05,1.2745768e-05,2.0109615e-05,7.717578e-06,9.873367e-06,0.0001884948,4.1704648e-06,6.826762e-06,1.1460551e-05,0.00026564498,0.0011795921,8.054121e-06,1.0490281e-05,6.690876e-06,3.4410587e-06,0.0013317735
과도,4.485573e-06,0.00034241902,3.4498757e-05,7.4310474e-06,2.075027e-05,1.8883635e-05,6.0747598e-06,5.991771e-06,0.0006720516,0.00017353236,0.00057837367,1.2504858e-05,9.998751e-06,5.423995e-06,9.4922e-06,1.055062e-05,0.00021581679,3.8964313e-06,6.4467804e-06,1.0754984e-05,4.2990655e-06,6.024578e-06,8.254529e-06,1.1393838e-05,4.8918314e-06,2.1224105e-05,3.796897e-05
교육학,3.927179e-06,3.1491586e-06,6.7938436e-06,6.9639495e-06,1.9228739e-05,0.00013527922,6.5717104e-05,4.654363e-06,6.182047e-06,6.7899764e-06,0.0005188877,1.10913425e-05,9.582463e-06,8.6229875e-06,7.653383e-06,9.5295745e-06,0.00019277567,3.994342e-06,6.8041713e-06,1.0548535e-05,0.00044368688,6.096747e-06,7.6046686e-06,1.0703774e-05,0.00015581487,2.247585e-06,3.8288334e-05
산업혁명,4.230605e-06,0.000532575,6.526246e-06,6.51881e-06,1.898274e-05,1.0144856e-05,6.6082634e-06,4.649666e-06,6.2603785e-06,6.4644287e-06,0.00033017405,1.1098403e-05,1.625677e-05,5.1476286e-06,7.757397e-06,9.37717e-06,3.7557077e-06,2.4839585e-05,6.4193996e-06,1.0657584e-05,8.265259e-06,4.3819805e-06,8.194463e-06,1.5575613e-05,0.00015040534,2.8709544e-06,3.987503e-05
암기,8.6679305e-05,3.807835e-06,1.5028138e-05,1.0223902e-05,1.8891036e-05,1.10360115e-05,5.952134e-06,4.789325e-06,0.00058985746,1.3120326e-05,0.0020662884,1.320529e-05,1.07769365e-05,6.314631e-06,8.221982e-06,9.622039e-06,0.00063094887,0.00014358293,5.4374163e-05,1.1536146e-05,0.00012654964,4.4431395e-06,8.121137e-06,1.2553962e-05,1.7546015e-05,2.5986608e-06,3.887921e-05
얘기,0.0007865563,0.004148582,8.670889e-06,8.227729e-05,2.7116223e-05,4.6149282e-05,0.00022208279,0.0002064579,0.00013502805,0.000116047035,0.0009981625,0.0010134887,2.3142558e-05,3.6402795e-05,1.3379726e-05,0.00058700144,9.07997e-05,0.00058297644,8.804115e-05,1.3048774e-05,0.0032652572,0.00021864078,1.8410801e-05,6.321244e-05,0.000731645,1.6047883e-05,0.007654103
유도,5.3499107e-06,4.5294505e-06,1.088805e-05,7.573996e-06,2.1593647e-05,4.806543e-05,7.1213094e-06,7.7628465e-06,0.0013128762,0.0007505187,0.00027917483,0.00027782746,6.007498e-05,5.0878834e-06,7.9669e-06,6.272301e-05,0.0002038629,8.537815e-05,0.0005739364,1.352676e-05,0.00030324925,5.9890644e-06,1.2683986e-05,4.8279933e-05,0.0004178637,0.0004865385,3.83023e-05
의식,7.844469e-06,0.00023241842,7.413523e-06,8.843376e-06,2.143657e-05,1.4646952e-05,0.00018533992,4.8145935e-06,0.0006056258,1.6421634e-05,0.00052693585,1.1569693e-05,1.3643128e-05,1.0465891e-05,7.640781e-06,1.0240728e-05,0.00021835719,6.172529e-06,6.4687993e-06,0.00027588275,4.066418e-06,6.8177424e-06,0.001170995,9.581614e-06,0.00066117354,2.6382795e-06,4.375324e-05
측정,5.170852e-06,0.0002716198,8.040475e-06,0.0021561359,1.9919918e-05,1.2843154e-05,5.9222807e-06,9.8301925e-06,7.537066e-06,2.7828406e-05,0.0002879224,1.455155e-05,2.5172647e-05,2.4235786e-05,0.00021068356,1.4439838e-05,3.9704023e-06,0.00032181892,7.4988898e-06,1.1130179e-05,9.713971e-05,0.00024106042,1.1014591e-05,4.287477e-05,0.00034023606,0.00072828407,0.0012074582
학생별,3.8611047e-06,4.654685e-06,7.5016737e-06,7.3003944e-06,1.8905765e-05,1.1970543e-05,6.287965e-06,5.301712e-06,0.0010913104,7.8641e-06,0.00017610131,1.1106198e-05,9.659484e-06,4.8904494e-06,7.6188157e-06,9.093184e-06,0.0004107444,3.5970716e-06,6.8846175e-06,1.06581565e-05,3.5513406e-06,3.9422034e-06,7.1760587e-06,9.481732e-06,5.428012e-06,2.3276534e-06,3.7968413e-05
